Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
31,Mon,3/31/14,,Livorno,2–2,Inter,,,Gianpaolo Calvarese,Match Report,
,,,,,,,,,,,
22,Wed,4/2/14,,Roma,4–2,Parma,,,Andrea De Marco,Match Report,
,,,,,,,,,,,
32,Sat,4/5/14,,Chievo,0–1,Hellas Verona,,,Paolo Tagliavento,Match Report,
32,Sat,4/5/14,,Inter,2–2,Bologna,,,Paolo Mazzoleni,Match Report,
32,Sun,4/6/14,,Atalanta,0–2,Sassuolo,,,Daniele Orsato,Match Report,
32,Sun,4/6/14,,Cagliari,1–3,Roma,,,Davide Massa,Match Report,
32,Sun,4/6/14,,Catania,1–2,Torino,,,Gianluca Rocchi,Match Report,
32,Sun,4/6/14,,Parma,1–0,Napoli,,,Mauro Bergonzi,Match Report,
32,Sun,4/6/14,,Fiorentina,2–1,Udinese,,,Domenico Celi,Match Report,
32,Sun,4/6/14,,Lazio,2–0,Sampdoria,,,Gianpaolo Calvarese,Match Report,
32,Mon,4/7/14,,Genoa,1–2,Milan,,,Luca Banti,Match Report,
32,Mon,4/7/14,,Juventus,2–0,Livorno,,,Andrea Gervasoni,Match Report,
,,,,,,,,,,,
33,Sat,4/12/14,,Roma,3–1,Atalanta,,,Marco Guida,Match Report,
33,Sat,4/12/14,,Sassuolo,1–1,Cagliari,,,Carmine Russo,Match Report,
33,Sun,4/13/14,,Sampdoria,0–4,Inter,,,Paolo Valeri,Match Report,
33,Sun,4/13/14,,Milan,1–0,Catania,,,Andrea De Marco,Match Report,
33,Sun,4/13/14,,Bologna,1–1,Parma,,,Daniele Doveri,Match Report,
33,Sun,4/13/14,,Hellas Verona,3–5,Fiorentina,,,Sebastiano Peruzzo,Match Report,
33,Sun,4/13/14,,Livorno,2–4,Chievo,,,Antonio Damato,Match Report,
33,Sun,4/13/14,,Torino,2–1,Genoa,,,Maurizio Mariani,Match Report,
33,Sun,4/13/14,,Napoli,4–2,Lazio,,,Luca Banti,Match Report,
33,Mon,4/14/14,,Udinese,0–2,Juventus,,,Nicola Rizzoli,Match Report,
,,,,,,,,,,,
34,Sat,4/19/14,,Fiorentina,0–1,Roma,,,Paolo Mazzoleni,Match Report,
34,Sat,4/19/14,,Atalanta,1–2,Hellas Verona,,,Daniele Minelli,Match Report,
34,Sat,4/19/14,,Lazio,3–3,Torino,,,Marco Guida,Match Report,
34,Sat,4/19/14,,Genoa,1–2,Cagliari,,,Domenico Celi,Match Report,
34,Sat,4/19/14,,Chievo,0–1,Sassuolo,,,Mauro Bergonzi,Match Report,
34,Sat,4/19/14,,Catania,2–1,Sampdoria,,,Dino Tommasi,Match Report,
34,Sat,4/19/14,,Udinese,1–1,Napoli,,,Gianpaolo Calvarese,Match Report,
34,Sat,4/19/14,,Parma,0–2,Inter,,,Gianluca Rocchi,Match Report,
34,Sat,4/19/14,,Juventus,1–0,Bologna,,,Piero Giacomelli,Match Report,
34,Sat,4/19/14,,Milan,3–0,Livorno,,,Massimiliano Irrati,Match Report,
,,,,,,,,,,,
35,Fri,4/25/14,,Roma,2–0,Milan,,,Paolo Tagliavento,Match Report,
35,Sat,4/26/14,,Inter,0–0,Napoli,,,Nicola Rizzoli,Match Report,
35,Sat,4/26/14,,Bologna,0–3,Fiorentina,,,Davide Massa,Match Report,
35,Sun,4/27/14,,Livorno,0–2,Lazio,,,Andrea De Marco,Match Report,
35,Sun,4/27/14,,Cagliari,1–0,Parma,,,Andrea Gervasoni,Match Report,
35,Sun,4/27/14,,Sampdoria,2–1,Chievo,,,Daniele Orsato,Match Report,
35,Sun,4/27/14,,Torino,2–0,Udinese,,,Paolo Valeri,Match Report,
35,Sun,4/27/14,,Hellas Verona,4–0,Catania,,,Carmine Russo,Match Report,
35,Sun,4/27/14,,Atalanta,1–1,Genoa,,,Sebastiano Peruzzo,Match Report,
35,Mon,4/28/14,,Sassuolo,1–3,Juventus,,,Antonio Damato,Match Report,
,,,,,,,,,,,
36,Sun,5/4/14,,Chievo,0–1,Torino,,,Domenico Celi,Match Report,
36,Sun,5/4/14,,Catania,4–1,Roma,,,Luca Banti,Match Report,
36,Sun,5/4/14,,Udinese,5–3,Livorno,,,Gianluca Rocchi,Match Report,
36,Sun,5/4/14,,Milan,1–0,Inter,,,Mauro Bergonzi,Match Report,
36,Sun,5/4/14,,Parma,2–0,Sampdoria,,,Piero Giacomelli,Match Report,
36,Sun,5/4/14,,Genoa,0–0,Bologna,,,Marco Guida,Match Report,
36,Mon,5/5/14,,Juventus,1–0,Atalanta,,,Andrea De Marco,Match Report,
36,Mon,5/5/14,,Lazio,3–3,Hellas Verona,,,Paolo Mazzoleni,Match Report,
36,Tue,5/6/14,,Fiorentina,3–4,Sassuolo,,,Paolo Tagliavento,Match Report,
36,Tue,5/6/14,,Napoli,3–0,Cagliari,,,Davide Ghersini,Match Report,
,,,,,,,,,,,
37,Sat,5/10/14,,Hellas Verona,2–2,Udinese,,,Dino Tommasi,Match Report,
37,Sat,5/10/14,,Inter,4–1,Lazio,,,Davide Massa,Match Report,
37,Sun,5/11/14,,Livorno,0–1,Fiorentina,,,Piero Giacomelli,Match Report,
37,Sun,5/11/14,,Bologna,1–2,Catania,,,Gianluca Rocchi,Match Report,
37,Sun,5/11/14,,Roma,0–1,Juventus,,,Carmine Russo,Match Report,
37,Sun,5/11/14,,Cagliari,0–1,Chievo,,,Daniele Doveri,Match Report,
37,Sun,5/11/14,,Atalanta,2–1,Milan,,,Nicola Rizzoli,Match Report,
37,Sun,5/11/14,,Torino,1–1,Parma,,,Antonio Damato,Match Report,
37,Sun,5/11/14,,Sassuolo,4–2,Genoa,,,Andrea Gervasoni,Match Report,
37,Sun,5/11/14,,Sampdoria,2–5,Napoli,,,Daniele Chiffi,Match Report,
,,,,,,,,,,,
38,Sat,5/17/14,,Udinese,3–3,Sampdoria,,,Francesco Paolo Saia,Match Report,
38,Sun,5/18/14,,Genoa,1–0,Roma,,,Massimiliano Irrati,Match Report,
38,Sun,5/18/14,,Chievo,2–1,Inter,,,Gianluca Manganiello,Match Report,
38,Sun,5/18/14,,Juventus,3–0,Cagliari,,,Mauro Bergonzi,Match Report,
38,Sun,5/18/14,,Catania,2–1,Atalanta,,,Gianluca Aureliano,Match Report,
38,Sun,5/18/14,,Milan,2–1,Sassuolo,,,Paolo Valeri,Match Report,
38,Sun,5/18/14,,Lazio,1–0,Bologna,,,Fabio Maresca,Match Report,
38,Sun,5/18/14,,Fiorentina,2–2,Torino,,,Nicola Rizzoli,Match Report,
38,Sun,5/18/14,,Napoli,5–1,Hellas Verona,,,Luca Pairetto,Match Report,
38,Sun,5/18/14,,Parma,2–0,Livorno,,,Andrea De Marco,Match Report,
Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
1,Sat,8/30/14,18:00 (11:00),Chievo,0–1,Juventus,"26,000",Stadio Marc'Antonio Bentegodi,Carmine Russo,Match Report,
1,Sat,8/30/14,20:45 (13:45),Roma,2–0,Fiorentina,"44,353",Stadio Olimpico,Marco Guida,Match Report,
1,Sun,8/31/14,18:00 (11:00),Atalanta,0–0,Hellas Verona,"14,925",Stadio Atleti Azzurri d'Italia,Nicola Rizzoli,Match Report,
1,Sun,8/31/14,18:00 (11:00),Milan,3–1,Lazio,"36,674",Stadio Giuseppe Meazza,Nicola Rizzoli,Match Report,
1,Sun,8/31/14,20:45 (13:45),Cesena,1–0,Parma,"14,415",Stadio Dino Manuzzi,Sebastiano Peruzzo,Match Report,
1,Sun,8/31/14,20:45 (13:45),Udinese,2–0,Empoli,"7,889",Dacia Arena,Marco Di Bello,Match Report,
1,Sun,8/31/14,20:45 (13:45),Genoa,1–2,Napoli,"21,963",Stadio Comunale Luigi Ferraris,Luca Banti,Match Report,
1,Sun,8/31/14,20:45 (13:45),Sassuolo,1–1,Cagliari,"11,292",Stadio Città del Tricolore,Paolo Valeri,Match Report,
1,Sun,8/31/14,20:45 (13:45),Torino,0–0,Inter,"25,824",Stadio Olimpico di Torino,Daniele Doveri,Match Report,
1,Sun,8/31/14,20:45 (13:45),Palermo,1–1,Sampdoria,"17,064",Stadio Renzo Barbera,Dino Tommasi,Match Report,
,,,,,,,,,,,
2,Sat,9/13/14,18:00 (11:00),Empoli,0–1,Roma,"11,113",Stadio Carlo Castellani,Andrea Gervasoni,Match Report,
2,Sat,9/13/14,20:45 (13:45),Juventus,2–0,Udinese,"38,217",Allianz Stadium,Antonio Damato,Match Report,
2,Sun,9/14/14,12:30 (05:30),Sampdoria,2–0,Torino,"21,180",Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,Match Report,
2,Sun,9/14/14,15:00 (08:00),Inter,7–0,Sassuolo,"34,549",Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,
2,Sun,9/14/14,15:00 (08:00),Lazio,3–0,Cesena,"31,200",Stadio Olimpico,Massimiliano Irrati,Match Report,
2,Sun,9/14/14,15:00 (08:00),Fiorentina,0–0,Genoa,"34,058",Stadio Artemio Franchi,Daniele Orsato,Match Report,
2,Sun,9/14/14,15:00 (08:00),Cagliari,1–2,Atalanta,"9,100",Stadio Sant'Elia,Angelo Cervellera,Match Report,
2,Sun,9/14/14,15:00 (08:00),Napoli,0–1,Chievo,"35,251",Stadio San Paolo,Piero Giacomelli,Match Report,
2,Sun,9/14/14,20:45 (13:45),Parma,4–5,Milan,"14,264",Stadio Ennio Tardini,Davide Massa,Match Report,
2,Mon,9/15/14,20:45 (13:45),Hellas Verona,2–1,Palermo,"18,304",Stadio Marc'Antonio Bentegodi,Gianluca Rocchi,Match Report,
,,,,,,,,,,,
3,Sat,9/20/14,18:00 (11:00),Cesena,2–2,Empoli,"14,073",Stadio Dino Manuzzi,Claudio Gavillucci,Match Report,
3,Sat,9/20/14,20:45 (13:45),Milan,0–1,Juventus,"78,681",Stadio Giuseppe Meazza,Nicola Rizzoli,Match Report,
3,Sun,9/21/14,12:30 (05:30),Chievo,2–3,Parma,"10,000",Stadio Marc'Antonio Bentegodi,Antonio Damato,Match Report,
3,Sun,9/21/14,15:00 (08:00),Sassuolo,0–0,Sampdoria,"12,004",Stadio Città del Tricolore,Marco Di Bello,Match Report,
3,Sun,9/21/14,15:00 (08:00),Genoa,1–0,Lazio,"18,009",Stadio Comunale Luigi Ferraris,Marco Guida,Match Report,
3,Sun,9/21/14,15:00 (08:00),Roma,2–0,Cagliari,"40,977",Stadio Olimpico,Sebastiano Peruzzo,Match Report,
3,Sun,9/21/14,18:00 (11:00),Udinese,1–0,Napoli,"8,833",Dacia Arena,Paolo Tagliavento,Match Report,
3,Sun,9/21/14,18:00 (11:00),Atalanta,0–1,Fiorentina,"15,406",Stadio Atleti Azzurri d'Italia,Carmine Russo,Match Report,
3,Sun,9/21/14,20:45 (13:45),Torino,0–1,Hellas Verona,"13,405",Stadio Olimpico di Torino,Luca Banti,Match Report,
3,Sun,9/21/14,20:45 (13:45),Palermo,1–1,Inter,"18,292",Stadio Renzo Barbera,Paolo Valeri,Match Report,
,,,,,,,,,,,
4,Tue,9/23/14,20:45 (13:45),Empoli,2–2,Milan,"12,619",Stadio Carlo Castellani,Giampaolo Calvarese,Match Report,
4,Wed,9/24/14,20:45 (13:45),Cagliari,1–2,Torino,"9,400",Stadio Sant'Elia,Massimiliano Irrati,Match Report,
4,Wed,9/24/14,20:45 (13:45),Juventus,3–0,Cesena,"36,027",Allianz Stadium,Piero Giacomelli,Match Report,
4,Wed,9/24/14,20:45 (13:45),Hellas Verona,2–2,Genoa,"16,785",Stadio Marc'Antonio Bentegodi,Dino Tommasi,Match Report,
4,Wed,9/24/14,20:45 (13:45),Inter,2–0,Atalanta,"29,535",Stadio Giuseppe Meazza,Andrea Gervasoni,Match Report,
4,Wed,9/24/14,20:45 (13:45),Napoli,3–3,Palermo,"18,521",Stadio San Paolo,Daniele Doveri,Match Report,
4,Wed,9/24/14,20:45 (13:45),Fiorentina,0–0,Sassuolo,"28,175",Stadio Artemio Franchi,Angelo Cervellera,Match Report,
4,Wed,9/24/14,20:45 (13:45),Parma,1–2,Roma,"12,657",Stadio Ennio Tardini,Paolo Mazzoleni,Match Report,
4,Wed,9/24/14,20:45 (13:45),Sampdoria,2–1,Chievo,"19,346",Stadio Comunale Luigi Ferraris,Michael Fabbri,Match Report,
4,Thu,9/25/14,20:45 (13:45),Lazio,0–1,Udinese,"26,919",Stadio Olimpico,Gianluca Rocchi,Match Report,
,,,,,,,,,,,
5,Sat,9/27/14,18:00 (11:00),Roma,2–0,Hellas Verona,"40,432",Stadio Olimpico,Carmine Russo,Match Report,
5,Sat,9/27/14,20:45 (13:45),Atalanta,0–3,Juventus,"22,074",Stadio Atleti Azzurri d'Italia,Daniele Orsato,Match Report,
5,Sun,9/28/14,12:30 (05:30),Sassuolo,0–1,Napoli,"13,935",Stadio Città del Tricolore,Sebastiano Peruzzo,Match Report,
5,Sun,9/28/14,15:00 (08:00),Cesena,1–1,Milan,"22,027",Stadio Dino Manuzzi,Marco Guida,Match Report,
5,Sun,9/28/14,15:00 (08:00),Chievo,1–1,Empoli,"6,000",Stadio Marc'Antonio Bentegodi,Davide Massa,Match Report,
5,Sun,9/28/14,15:00 (08:00),Torino,1–1,Fiorentina,"15,134",Stadio Olimpico di Torino,Paolo Valeri,Match Report,
5,Sun,9/28/14,15:00 (08:00),Inter,1–4,Cagliari,"36,925",Stadio Giuseppe Meazza,Luca Banti,Match Report,
5,Sun,9/28/14,20:45 (13:45),Genoa,0–1,Sampdoria,"29,800",Stadio Comunale Luigi Ferraris,Antonio Damato,Match Report,
5,Mon,9/29/14,19:00 (12:00),Udinese,4–2,Parma,"8,652",Dacia Arena,Giampaolo Calvarese,Match Report,
5,Mon,9/29/14,21:00 (14:00),Palermo,0–4,Lazio,"17,087",Stadio Renzo Barbera,Marco Di Bello,Match Report,
,,,,,,,,,,,
6,Sat,10/4/14,18:00 (11:00),Hellas Verona,1–0,Cagliari,"17,813",Stadio Marc'Antonio Bentegodi,Piero Giacomelli,Match Report,
6,Sat,10/4/14,20:45 (13:45),Milan,2–0,Chievo,"34,601",Stadio Giuseppe Meazza,Paolo Mazzoleni,Match Report,
6,Sun,10/5/14,12:30 (05:30),Empoli,3–0,Palermo,"7,504",Stadio Carlo Castellani,Nicola Rizzoli,Match Report,
6,Sun,10/5/14,15:00 (08:00),Udinese,1–1,Cesena,"8,887",Dacia Arena,Maurizio Mariani,Match Report,
6,Sun,10/5/14,15:00 (08:00),Lazio,3–2,Sassuolo,"29,381",Stadio Olimpico,Dino Tommasi,Match Report,
6,Sun,10/5/14,15:00 (08:00),Sampdoria,1–0,Atalanta,"20,050",Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Match Report,
6,Sun,10/5/14,15:00 (08:00),Parma,1–2,Genoa,"11,898",Stadio Ennio Tardini,Daniele Doveri,Match Report,
6,Sun,10/5/14,18:00 (11:00),Juventus,3–2,Roma,"39,102",Allianz Stadium,Gianluca Rocchi,Match Report,
6,Sun,10/5/14,20:45 (13:45),Napoli,2–1,Torino,"30,586",Stadio San Paolo,Davide Massa,Match Report,
6,Sun,10/5/14,20:45 (13:45),Fiorentina,3–0,Inter,"34,279",Stadio Artemio Franchi,Paolo Tagliavento,Match Report,
,,,,,,,,,,,
7,Sat,10/18/14,18:00 (11:00),Roma,3–0,Chievo,"41,522",Stadio Olimpico,Giampaolo Calvarese,Match Report,
7,Sat,10/18/14,20:45 (13:45),Sassuolo,1–1,Juventus,"21,584",Stadio Città del Tricolore,Luca Banti,Match Report,
7,Sun,10/19/14,12:30 (05:30),Fiorentina,0–2,Lazio,"30,967",Stadio Artemio Franchi,Sebastiano Peruzzo,Match Report,
7,Sun,10/19/14,15:00 (08:00),Torino,1–0,Udinese,"13,434",Stadio Olimpico di Torino,Carmine Russo,Match Report,
7,Sun,10/19/14,15:00 (08:00),Atalanta,1–0,Parma,"14,944",Stadio Atleti Azzurri d'Italia,Marco Guida,Match Report,
7,Sun,10/19/14,15:00 (08:00),Hellas Verona,1–3,Milan,"27,125",Stadio Marc'Antonio Bentegodi,Paolo Valeri,Match Report,
7,Sun,10/19/14,15:00 (08:00),Palermo,2–1,Cesena,"14,780",Stadio Renzo Barbera,Antonio Damato,Match Report,
7,Sun,10/19/14,15:00 (08:00),Cagliari,2–2,Sampdoria,"9,426",Stadio Sant'Elia,Andrea Gervasoni,Match Report,
7,Sun,10/19/14,20:45 (13:45),Inter,2–2,Napoli,"40,383",Stadio Giuseppe Meazza,Daniele Orsato,Match Report,
7,Mon,10/20/14,20:45 (13:45),Genoa,1–1,Empoli,"17,843",Stadio Comunale Luigi Ferraris,Angelo Cervellera,Match Report,
,,,,,,,,,,,
8,Sat,10/25/14,15:00 (08:00),Empoli,0–4,Cagliari,"8,121",Stadio Carlo Castellani,Luca Pairetto,Match Report,
8,Sat,10/25/14,18:00 (11:00),Parma,1–3,Sassuolo,"11,313",Stadio Ennio Tardini,Paolo Tagliavento,Match Report,
8,Sat,10/25/14,20:45 (13:45),Sampdoria,0–0,Roma,"23,548",Stadio Comunale Luigi Ferraris,Nicola Rizzoli,Match Report,
8,Sun,10/26/14,15:00 (09:00),Juventus,2–0,Palermo,"38,891",Allianz Stadium,Giampaolo Calvarese,Match Report,
8,Sun,10/26/14,15:00 (09:00),Chievo,1–2,Genoa,"7,000",Stadio Marc'Antonio Bentegodi,Marco Di Bello,Match Report,
8,Sun,10/26/14,15:00 (09:00),Udinese,2–0,Atalanta,"8,300",Dacia Arena,Dino Tommasi,Match Report,
8,Sun,10/26/14,18:00 (12:00),Napoli,6–2,Hellas Verona,"25,992",Stadio San Paolo,Andrea Gervasoni,Match Report,
8,Sun,10/26/14,18:00 (12:00),Lazio,2–1,Torino,"34,782",Stadio Olimpico,Piero Giacomelli,Match Report,
8,Sun,10/26/14,18:00 (12:00),Cesena,0–1,Inter,"22,917",Stadio Dino Manuzzi,Paolo Mazzoleni,Match Report,
8,Sun,10/26/14,20:45 (14:45),Milan,1–1,Fiorentina,"38,384",Stadio Giuseppe Meazza,Luca Banti,Match Report,
,,,,,,,,,,,
9,Tue,10/28/14,20:45 (14:45),Sassuolo,3–1,Empoli,"10,440",Stadio Città del Tricolore,Daniele Orsato,Match Report,
9,Wed,10/29/14,20:45 (14:45),Genoa,1–0,Juventus,"21,971",Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,Match Report,
9,Wed,10/29/14,20:45 (14:45),Atalanta,1–1,Napoli,"14,882",Stadio Atleti Azzurri d'Italia,Antonio Damato,Match Report,
9,Wed,10/29/14,20:45 (14:45),Roma,2–0,Cesena,"34,044",Stadio Olimpico,Dino Tommasi,Match Report,
9,Wed,10/29/14,20:45 (14:45),Cagliari,1–1,Milan,"16,000",Stadio Sant'Elia,Daniele Doveri,Match Report,
9,Wed,10/29/14,20:45 (14:45),Palermo,1–0,Chievo,"13,985",Stadio Renzo Barbera,Sebastiano Peruzzo,Match Report,
9,Wed,10/29/14,20:45 (14:45),Fiorentina,3–0,Udinese,"27,016",Stadio Artemio Franchi,Davide Massa,Match Report,
9,Wed,10/29/14,20:45 (14:45),Inter,1–0,Sampdoria,"28,057",Stadio Giuseppe Meazza,Carmine Russo,Match Report,
9,Wed,10/29/14,20:45 (14:45),Torino,1–0,Parma,"12,648",Stadio Olimpico di Torino,Gianluca Rocchi,Match Report,
9,Thu,10/30/14,20:45 (14:45),Hellas Verona,1–1,Lazio,"17,760",Stadio Marc'Antonio Bentegodi,Massimiliano Irrati,Match Report,
,,,,,,,,,,,
10,Sat,11/1/14,15:00 (09:00),Napoli,2–0,Roma,"30,157",Stadio San Paolo,Paolo Tagliavento,Match Report,
10,Sat,11/1/14,18:00 (12:00),Empoli,0–2,Juventus,"14,698",Stadio Carlo Castellani,Paolo Valeri,Match Report,
10,Sat,11/1/14,20:45 (14:45),Parma,2–0,Inter,"13,539",Stadio Ennio Tardini,Nicola Rizzoli,Match Report,
10,Sun,11/2/14,15:00 (08:00),Udinese,2–4,Genoa,"8,701",Dacia Arena,Massimiliano Irrati,Match Report,
10,Sun,11/2/14,15:00 (08:00),Chievo,0–0,Sassuolo,"6,000",Stadio Marc'Antonio Bentegodi,Marco Guida,Match Report,
10,Sun,11/2/14,15:00 (08:00),Torino,0–0,Atalanta,"13,489",Stadio Olimpico di Torino,Angelo Cervellera,Match Report,
10,Sun,11/2/14,15:00 (08:00),Sampdoria,3–1,Fiorentina,"20,822",Stadio Comunale Luigi Ferraris,Piero Giacomelli,Match Report,
10,Sun,11/2/14,20:45 (13:45),Milan,0–2,Palermo,"28,272",Stadio Giuseppe Meazza,Andrea Gervasoni,Match Report,
10,Mon,11/3/14,19:00 (12:00),Cesena,1–1,Hellas Verona,"15,375",Stadio Dino Manuzzi,Giampaolo Calvarese,Match Report,
10,Mon,11/3/14,21:00 (14:00),Lazio,4–2,Cagliari,"32,569",Stadio Olimpico,Marco Di Bello,Match Report,
,,,,,,,,,,,
11,Sat,11/8/14,18:00 (11:00),Sassuolo,0–0,Atalanta,"10,776",Stadio Città del Tricolore,Fabrizio Pasqua,Match Report,
11,Sat,11/8/14,20:45 (13:45),Sampdoria,2–2,Milan,"23,893",Stadio Comunale Luigi Ferraris,Daniele Orsato,Match Report,
11,Sun,11/9/14,12:30 (05:30),Cagliari,1–1,Genoa,"8,000",Stadio Sant'Elia,Sebastiano Peruzzo,Match Report,
11,Sun,11/9/14,15:00 (08:00),Palermo,1–1,Udinese,"15,658",Stadio Renzo Barbera,Daniele Doveri,Match Report,
11,Sun,11/9/14,15:00 (08:00),Chievo,2–1,Cesena,"5,000",Stadio Marc'Antonio Bentegodi,Paolo Tagliavento,Match Report,
11,Sun,11/9/14,15:00 (08:00),Juventus,7–0,Parma,"38,816",Allianz Stadium,Carmine Russo,Match Report,
11,Sun,11/9/14,15:00 (08:00),Empoli,2–1,Lazio,"8,153",Stadio Carlo Castellani,Paolo Mazzoleni,Match Report,
11,Sun,11/9/14,18:00 (11:00),Fiorentina,0–1,Napoli,"31,987",Stadio Artemio Franchi,Paolo Valeri,Match Report,
11,Sun,11/9/14,20:45 (13:45),Inter,2–2,Hellas Verona,"27,314",Stadio Giuseppe Meazza,Gianluca Rocchi,Match Report,
11,Sun,11/9/14,20:45 (13:45),Roma,3–0,Torino,"35,770",Stadio Olimpico,Luca Banti,Match Report,
,,,,,,,,,,,
12,Sat,11/22/14,18:00 (11:00),Atalanta,1–2,Roma,"17,286",Stadio Atleti Azzurri d'Italia,Davide Massa,Match Report,
12,Sat,11/22/14,20:45 (13:45),Lazio,0–3,Juventus,"55,000",Stadio Olimpico,Antonio Damato,Match Report,
12,Sun,11/23/14,12:30 (05:30),Torino,0–1,Sassuolo,"15,528",Stadio Olimpico di Torino,Nicola Rizzoli,Match Report,
12,Sun,11/23/14,15:00 (08:00),Parma,0–2,Empoli,"10,625",Stadio Ennio Tardini,Piero Giacomelli,Match Report,
12,Sun,11/23/14,15:00 (08:00),Udinese,1–1,Chievo,"8,544",Dacia Arena,Angelo Cervellera,Match Report,
12,Sun,11/23/14,15:00 (08:00),Napoli,3–3,Cagliari,"45,413",Stadio San Paolo,Dino Tommasi,Match Report,
12,Sun,11/23/14,15:00 (08:00),Cesena,1–1,Sampdoria,"16,184",Stadio Dino Manuzzi,Andrea Gervasoni,Match Report,
12,Sun,11/23/14,15:00 (08:00),Hellas Verona,1–2,Fiorentina,"21,553",Stadio Marc'Antonio Bentegodi,Marco Di Bello,Match Report,
12,Sun,11/23/14,20:45 (13:45),Milan,1–1,Inter,"79,173",Stadio Giuseppe Meazza,Marco Guida,Match Report,
12,Mon,11/24/14,20:45 (13:45),Genoa,1–1,Palermo,"18,588",Stadio Comunale Luigi Ferraris,Michael Fabbri,Match Report,
,,,,,,,,,,,
13,Sat,11/29/14,18:00 (11:00),Sassuolo,2–1,Hellas Verona,"12,234",Stadio Città del Tricolore,Daniele Doveri,Match Report,
13,Sat,11/29/14,20:45 (13:45),Chievo,0–0,Lazio,"7,000",Stadio Marc'Antonio Bentegodi,Luca Banti,Match Report,
13,Sun,11/30/14,15:00 (08:00),Empoli,0–0,Atalanta,"6,938",Stadio Carlo Castellani,Sebastiano Peruzzo,Match Report,
13,Sun,11/30/14,15:00 (08:00),Cagliari,0–4,Fiorentina,"11,000",Stadio Sant'Elia,Giampaolo Calvarese,Match Report,
13,Sun,11/30/14,15:00 (08:00),Cesena,0–3,Genoa,"14,650",Stadio Dino Manuzzi,Carmine Russo,Match Report,
13,Sun,11/30/14,15:00 (08:00),Milan,2–0,Udinese,"36,170",Stadio Giuseppe Meazza,Paolo Valeri,Match Report,
13,Sun,11/30/14,15:00 (08:00),Palermo,2–1,Parma,"14,444",Stadio Renzo Barbera,Massimiliano Irrati,Match Report,
13,Sun,11/30/14,18:00 (11:00),Juventus,2–1,Torino,"38,899",Allianz Stadium,Daniele Orsato,Match Report,
13,Sun,11/30/14,20:45 (13:45),Roma,4–2,Inter,"41,701",Stadio Olimpico,Paolo Mazzoleni,Match Report,
13,Mon,12/1/14,21:00 (14:00),Sampdoria,1–1,Napoli,"21,033",Stadio Comunale Luigi Ferraris,Gianluca Rocchi,Match Report,
,,,,,,,,,,,
14,Fri,12/5/14,20:45 (13:45),Fiorentina,0–0,Juventus,"38,160",Stadio Artemio Franchi,Nicola Rizzoli,Match Report,
14,Sat,12/6/14,18:00 (11:00),Roma,2–2,Sassuolo,"38,787",Stadio Olimpico,Massimiliano Irrati,Match Report,
14,Sat,12/6/14,20:45 (13:45),Torino,2–2,Palermo,"13,974",Stadio Olimpico di Torino,Piero Giacomelli,Match Report,
14,Sun,12/7/14,12:30 (05:30),Napoli,2–2,Empoli,"30,128",Stadio San Paolo,Angelo Cervellera,Match Report,
14,Sun,12/7/14,15:00 (08:00),Atalanta,3–2,Cesena,"12,495",Stadio Atleti Azzurri d'Italia,Marco Di Bello,Match Report,
14,Sun,12/7/14,15:00 (08:00),Genoa,1–0,Milan,"21,319",Stadio Comunale Luigi Ferraris,Paolo Tagliavento,Match Report,
14,Sun,12/7/14,15:00 (08:00),Parma,1–2,Lazio,"10,778",Stadio Ennio Tardini,Marco Guida,Match Report,
14,Sun,12/7/14,20:45 (13:45),Inter,1–2,Udinese,"34,912",Stadio Giuseppe Meazza,Andrea Gervasoni,Match Report,
14,Mon,12/8/14,19:00 (12:00),Cagliari,0–2,Chievo,"12,000",Stadio Sant'Elia,Maurizio Mariani,Match Report,
14,Mon,12/8/14,21:00 (14:00),Hellas Verona,1–3,Sampdoria,"18,390",Stadio Marc'Antonio Bentegodi,Dino Tommasi,Match Report,
,,,,,,,,,,,
15,Sat,12/13/14,18:00 (11:00),Palermo,2–1,Sassuolo,"21,086",Stadio Renzo Barbera,Fabio Maresca,Match Report,
15,Sat,12/13/14,20:45 (13:45),Lazio,3–0,Atalanta,"24,477",Stadio Olimpico,Gianluca Rocchi,Match Report,
15,Sun,12/14/14,12:30 (05:30),Juventus,1–1,Sampdoria,"39,089",Allianz Stadium,Daniele Doveri,Match Report,
15,Sun,12/14/14,15:00 (08:00),Genoa,0–1,Roma,"20,055",Stadio Comunale Luigi Ferraris,Luca Banti,Match Report,
15,Sun,12/14/14,15:00 (08:00),Udinese,1–2,Hellas Verona,"8,247",Dacia Arena,Sebastiano Peruzzo,Match Report,
15,Sun,12/14/14,15:00 (08:00),Parma,0–0,Cagliari,"10,646",Stadio Ennio Tardini,Paolo Valeri,Match Report,
15,Sun,12/14/14,18:00 (11:00),Cesena,1–4,Fiorentina,"16,275",Stadio Dino Manuzzi,Daniele Orsato,Match Report,
15,Sun,12/14/14,20:45 (13:45),Milan,2–0,Napoli,"35,867",Stadio Giuseppe Meazza,Antonio Damato,Match Report,
