Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
30,Sat,4/16/16,15:30 (08:30),Werder Bremen,3–2,Wolfsburg,"40,557",Weserstadion,Wolfgang Stark,Match Report,
30,Sat,4/16/16,15:30 (08:30),Darmstadt 98,2–0,Ingolstadt 04,"15,600",Jonathan-Heimes-Stadion am Böllenfalltor,Michael Weiner,Match Report,
30,Sat,4/16/16,15:30 (08:30),Leverkusen,3–0,Eint Frankfurt,"30,210",BayArena,Deniz Aytekin,Match Report,
30,Sat,4/16/16,15:30 (08:30),Hoffenheim,2–1,Hertha BSC,"27,745",PreZero Arena,Guido Winkmann,Match Report,
30,Sat,4/16/16,18:30 (11:30),Bayern Munich,3–0,Schalke 04,"75,000",Allianz Arena,Tobias Welz,Match Report,
30,Sun,4/17/16,15:30 (08:30),Dortmund,3–0,Hamburger SV,"81,359",Signal Iduna Park,Marco Fritz,Match Report,
30,Sun,4/17/16,17:30 (10:30),Mainz 05,2–3,Köln,"33,275",Opel Arena,Peter Sippel,Match Report,
,,,,,,,,,,,
31,Fri,4/22/16,20:30 (13:30),Hamburger SV,2–1,Werder Bremen,"57,000",Volksparkstadion,Manuel Gräfe,Match Report,
31,Sat,4/23/16,15:30 (08:30),Stuttgart,0–3,Dortmund,"60,000",Mercedes-Benz Arena,Daniel Siebert,Match Report,
31,Sat,4/23/16,15:30 (08:30),Wolfsburg,0–2,Augsburg,"27,261",Volkswagen Arena,Knut Kircher,Match Report,
31,Sat,4/23/16,15:30 (08:30),Hertha BSC,0–2,Bayern Munich,"76,233",Olympiastadion Berlin,Marco Fritz,Match Report,
31,Sat,4/23/16,15:30 (08:30),Ingolstadt 04,2–2,Hannover 96,"14,831",Audi-Sportpark,Sascha Stegemann,Match Report,
31,Sat,4/23/16,15:30 (08:30),Köln,4–1,Darmstadt 98,"50,000",RheinEnergieSTADION,Christian Dingert,Match Report,
31,Sat,4/23/16,18:30 (11:30),Schalke 04,2–3,Leverkusen,"62,271",Veltins-Arena,Wolfgang Stark,Match Report,
31,Sun,4/24/16,15:30 (08:30),M'Gladbach,3–1,Hoffenheim,"53,144",Stadion im Borussia-Park,Robert Hartmann,Match Report,
31,Sun,4/24/16,17:30 (10:30),Eint Frankfurt,2–1,Mainz 05,"50,300",Commerzbank-Arena,Felix Zwayer,Match Report,
,,,,,,,,,,,
32,Fri,4/29/16,20:30 (13:30),Augsburg,0–0,Köln,"30,144",WWK Arena,Tobias Welz,Match Report,
32,Sat,4/30/16,15:30 (08:30),Mainz 05,0–0,Hamburger SV,"34,000",Opel Arena,Guido Winkmann,Match Report,
32,Sat,4/30/16,15:30 (08:30),Hannover 96,1–3,Schalke 04,"46,900",HDI-Arena,Günter Perl,Match Report,
32,Sat,4/30/16,15:30 (08:30),Bayern Munich,1–1,M'Gladbach,"75,000",Allianz Arena,Daniel Siebert,Match Report,
32,Sat,4/30/16,15:30 (08:30),Hoffenheim,2–1,Ingolstadt 04,"26,561",PreZero Arena,Bastian Dankert,Match Report,
32,Sat,4/30/16,15:30 (08:30),Darmstadt 98,1–2,Eint Frankfurt,"14,800",Jonathan-Heimes-Stadion am Böllenfalltor,Manuel Gräfe,Match Report,
32,Sat,4/30/16,15:30 (08:30),Dortmund,5–1,Wolfsburg,"81,359",Signal Iduna Park,Robert Hartmann,Match Report,
32,Sat,4/30/16,18:30 (11:30),Leverkusen,2–1,Hertha BSC,"30,210",BayArena,Tobias Stieler,Match Report,
32,Mon,5/2/16,20:15 (13:15),Werder Bremen,6–2,Stuttgart,"41,000",Weserstadion,Felix Brych,Match Report,
,,,,,,,,,,,
33,Sat,5/7/16,15:30 (08:30),Stuttgart,1–3,Mainz 05,"60,000",Mercedes-Benz Arena,Deniz Aytekin,Match Report,
33,Sat,5/7/16,15:30 (08:30),M'Gladbach,2–1,Leverkusen,"54,010",Stadion im Borussia-Park,Bastian Dankert,Match Report,
33,Sat,5/7/16,15:30 (08:30),Hertha BSC,1–2,Darmstadt 98,"60,280",Olympiastadion Berlin,Felix Brych,Match Report,
33,Sat,5/7/16,15:30 (08:30),Ingolstadt 04,1–2,Bayern Munich,"15,617",Audi-Sportpark,Florian Meyer,Match Report,
33,Sat,5/7/16,15:30 (08:30),Schalke 04,1–1,Augsburg,"62,271",Veltins-Arena,Christian Dingert,Match Report,
33,Sat,5/7/16,15:30 (08:30),Hamburger SV,0–1,Wolfsburg,"57,000",Volksparkstadion,Benjamin Brand,Match Report,
33,Sat,5/7/16,15:30 (08:30),Hannover 96,1–0,Hoffenheim,"38,096",HDI-Arena,Wolfgang Stark,Match Report,
33,Sat,5/7/16,15:30 (08:30),Köln,0–0,Werder Bremen,"50,000",RheinEnergieSTADION,Felix Zwayer,Match Report,
33,Sat,5/7/16,15:30 (08:30),Eint Frankfurt,1–0,Dortmund,"51,500",Commerzbank-Arena,Daniel Siebert,Match Report,
,,,,,,,,,,,
34,Sat,5/14/16,15:30 (08:30),Wolfsburg,3–1,Stuttgart,"30,000",Volkswagen Arena,Manuel Gräfe,Match Report,
34,Sat,5/14/16,15:30 (08:30),Dortmund,2–2,Köln,"81,359",Signal Iduna Park,Michael Weiner,Match Report,
34,Sat,5/14/16,15:30 (08:30),Bayern Munich,3–1,Hannover 96,"75,000",Allianz Arena,Knut Kircher,Match Report,
34,Sat,5/14/16,15:30 (08:30),Hoffenheim,1–4,Schalke 04,"30,150",PreZero Arena,Felix Brych,Match Report,
34,Sat,5/14/16,15:30 (08:30),Mainz 05,0–0,Hertha BSC,"33,800",Opel Arena,Sascha Stegemann,Match Report,
34,Sat,5/14/16,15:30 (08:30),Darmstadt 98,0–2,M'Gladbach,"17,000",Jonathan-Heimes-Stadion am Böllenfalltor,Peter Sippel,Match Report,
34,Sat,5/14/16,15:30 (08:30),Werder Bremen,1–0,Eint Frankfurt,"42,100",Weserstadion,Deniz Aytekin,Match Report,
34,Sat,5/14/16,15:30 (08:30),Leverkusen,3–2,Ingolstadt 04,"29,220",BayArena,Guido Winkmann,Match Report,
34,Sat,5/14/16,15:30 (08:30),Augsburg,1–3,Hamburger SV,"30,660",WWK Arena,Florian Meyer,Match Report,
Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
1,Fri,8/26/16,20:30 (13:30),Bayern Munich,6–0,Werder Bremen,"75,000",Allianz Arena,Christian Dingert,Match Report,
1,Sat,8/27/16,15:30 (08:30),Dortmund,2–1,Mainz 05,"81,360",Signal Iduna Park,Robert Hartmann,Match Report,
1,Sat,8/27/16,15:30 (08:30),Augsburg,0–2,Wolfsburg,"26,172",WWK Arena,Sascha Stegemann,Match Report,
1,Sat,8/27/16,15:30 (08:30),Eint Frankfurt,1–0,Schalke 04,"47,000",Commerzbank-Arena,Wolfgang Stark,Match Report,
1,Sat,8/27/16,15:30 (08:30),Hamburger SV,1–1,Ingolstadt 04,"50,107",Volksparkstadion,Marco Fritz,Match Report,
1,Sat,8/27/16,15:30 (08:30),Köln,2–0,Darmstadt 98,"50,000",RheinEnergieSTADION,Patrick Ittrich,Match Report,
1,Sat,8/27/16,18:30 (11:30),M'Gladbach,2–1,Leverkusen,"52,183",Stadion im Borussia-Park,Felix Brych,Match Report,
1,Sun,8/28/16,15:30 (08:30),Hertha BSC,2–1,Freiburg,"41,648",Olympiastadion Berlin,Benjamin Brand,Match Report,
1,Sun,8/28/16,17:30 (10:30),Hoffenheim,2–2,RB Leipzig,"24,188",PreZero Arena,Tobias Stieler,Match Report,
,,,,,,,,,,,
2,Fri,9/9/16,20:30 (13:30),Schalke 04,0–2,Bayern Munich,"62,271",Veltins-Arena,Manuel Gräfe,Match Report,
2,Sat,9/10/16,15:30 (08:30),Darmstadt 98,1–0,Eint Frankfurt,"17,000",Jonathan-Heimes-Stadion am Böllenfalltor,Felix Zwayer,Match Report,
2,Sat,9/10/16,15:30 (08:30),Wolfsburg,0–0,Köln,"29,067",Volkswagen Arena,Guido Winkmann,Match Report,
2,Sat,9/10/16,15:30 (08:30),Leverkusen,3–1,Hamburger SV,"30,210",BayArena,Tobias Welz,Match Report,
2,Sat,9/10/16,15:30 (08:30),Ingolstadt 04,0–2,Hertha BSC,"14,100",Audi-Sportpark,Jochen Drees,Match Report,
2,Sat,9/10/16,15:30 (08:30),Freiburg,3–1,M'Gladbach,"24,000",Schwarzwald-Stadion,Harm Osmers,Match Report,
2,Sat,9/10/16,18:30 (11:30),RB Leipzig,1–0,Dortmund,"42,558",Red Bull Arena,Wolfgang Stark,Match Report,
2,Sun,9/11/16,15:30 (08:30),Werder Bremen,1–2,Augsburg,"39,430",Weserstadion,Daniel Siebert,Match Report,
2,Sun,9/11/16,17:30 (10:30),Mainz 05,4–4,Hoffenheim,"27,408",Opel Arena,Markus Schmidt,Match Report,
,,,,,,,,,,,
3,Fri,9/16/16,20:30 (13:30),Köln,3–0,Freiburg,"47,200",RheinEnergieSTADION,Felix Zwayer,Match Report,
3,Sat,9/17/16,15:30 (08:30),Bayern Munich,3–1,Ingolstadt 04,"75,000",Allianz Arena,Patrick Ittrich,Match Report,
3,Sat,9/17/16,15:30 (08:30),Hamburger SV,0–4,RB Leipzig,"52,998",Volksparkstadion,Robert Kampka,Match Report,
3,Sat,9/17/16,15:30 (08:30),Hoffenheim,0–0,Wolfsburg,"23,295",PreZero Arena,Günter Perl,Match Report,
3,Sat,9/17/16,15:30 (08:30),Eint Frankfurt,2–1,Leverkusen,"43,000",Commerzbank-Arena,Christian Dingert,Match Report,
3,Sat,9/17/16,15:30 (08:30),Dortmund,6–0,Darmstadt 98,"81,360",Signal Iduna Park,Benjamin Brand,Match Report,
3,Sat,9/17/16,18:30 (11:30),M'Gladbach,4–1,Werder Bremen,"54,014",Stadion im Borussia-Park,Tobias Stieler,Match Report,
3,Sun,9/18/16,15:30 (08:30),Augsburg,1–3,Mainz 05,"26,115",WWK Arena,Bastian Dankert,Match Report,
3,Sun,9/18/16,17:30 (10:30),Hertha BSC,2–0,Schalke 04,"49,251",Olympiastadion Berlin,Deniz Aytekin,Match Report,
,,,,,,,,,,,
4,Tue,9/20/16,20:00 (13:00),Freiburg,1–0,Hamburger SV,"24,000",Schwarzwald-Stadion,Markus Schmidt,Match Report,
4,Tue,9/20/16,20:00 (13:00),Wolfsburg,1–5,Dortmund,"30,000",Volkswagen Arena,Daniel Siebert,Match Report,
4,Tue,9/20/16,20:00 (13:00),Ingolstadt 04,0–2,Eint Frankfurt,"14,259",Audi-Sportpark,Sascha Stegemann,Match Report,
4,Tue,9/20/16,20:00 (13:00),Darmstadt 98,1–1,Hoffenheim,"15,800",Jonathan-Heimes-Stadion am Böllenfalltor,Frank Willenborg,Match Report,
4,Wed,9/21/16,20:00 (13:00),RB Leipzig,1–1,M'Gladbach,"42,558",Red Bull Arena,Manuel Gräfe,Match Report,
4,Wed,9/21/16,20:00 (13:00),Werder Bremen,1–2,Mainz 05,"37,108",Weserstadion,Wolfgang Stark,Match Report,
4,Wed,9/21/16,20:00 (13:00),Bayern Munich,3–0,Hertha BSC,"75,000",Allianz Arena,Marco Fritz,Match Report,
4,Wed,9/21/16,20:00 (13:00),Leverkusen,0–0,Augsburg,"24,097",BayArena,Jochen Drees,Match Report,
4,Wed,9/21/16,20:00 (13:00),Schalke 04,1–3,Köln,"60,876",Veltins-Arena,Robert Hartmann,Match Report,
,,,,,,,,,,,
5,Fri,9/23/16,20:30 (13:30),Dortmund,3–1,Freiburg,"80,800",Signal Iduna Park,Christian Dingert,Match Report,
5,Sat,9/24/16,15:30 (08:30),Augsburg,1–0,Darmstadt 98,"28,113",WWK Arena,Guido Winkmann,Match Report,
5,Sat,9/24/16,15:30 (08:30),Eint Frankfurt,3–3,Hertha BSC,"45,000",Commerzbank-Arena,Felix Brych,Match Report,
5,Sat,9/24/16,15:30 (08:30),Hamburger SV,0–1,Bayern Munich,"57,000",Volksparkstadion,Felix Zwayer,Match Report,
5,Sat,9/24/16,15:30 (08:30),M'Gladbach,2–0,Ingolstadt 04,"50,112",Stadion im Borussia-Park,Bastian Dankert,Match Report,
5,Sat,9/24/16,15:30 (08:30),Mainz 05,2–3,Leverkusen,"25,274",Opel Arena,Günter Perl,Match Report,
5,Sat,9/24/16,18:30 (11:30),Werder Bremen,2–1,Wolfsburg,"40,153",Weserstadion,Deniz Aytekin,Match Report,
5,Sun,9/25/16,15:30 (08:30),Hoffenheim,2–1,Schalke 04,"29,288",PreZero Arena,Tobias Welz,Match Report,
5,Sun,9/25/16,17:45 (10:45),Köln,1–1,RB Leipzig,"48,500",RheinEnergieSTADION,Benjamin Cortus,Match Report,
,,,,,,,,,,,
6,Fri,9/30/16,20:30 (13:30),RB Leipzig,2–1,Augsburg,"35,721",Red Bull Arena,Harm Osmers,Match Report,
6,Sat,10/1/16,15:30 (08:30),Darmstadt 98,2–2,Werder Bremen,"17,000",Jonathan-Heimes-Stadion am Böllenfalltor,Jochen Drees,Match Report,
6,Sat,10/1/16,15:30 (08:30),Ingolstadt 04,1–2,Hoffenheim,"13,844",Audi-Sportpark,Robert Kampka,Match Report,
6,Sat,10/1/16,15:30 (08:30),Hertha BSC,2–0,Hamburger SV,"57,656",Olympiastadion Berlin,Guido Winkmann,Match Report,
6,Sat,10/1/16,15:30 (08:30),Bayern Munich,1–1,Köln,"75,000",Allianz Arena,Daniel Siebert,Match Report,
6,Sat,10/1/16,15:30 (08:30),Freiburg,1–0,Eint Frankfurt,"24,000",Schwarzwald-Stadion,Marco Fritz,Match Report,
6,Sat,10/1/16,18:30 (11:30),Leverkusen,2–0,Dortmund,"30,210",BayArena,Manuel Gräfe,Match Report,
6,Sun,10/2/16,15:30 (08:30),Wolfsburg,0–0,Mainz 05,"25,876",Volkswagen Arena,Benjamin Brand,Match Report,
6,Sun,10/2/16,17:30 (10:30),Schalke 04,4–0,M'Gladbach,"62,271",Veltins-Arena,Sascha Stegemann,Match Report,
,,,,,,,,,,,
7,Fri,10/14/16,20:30 (13:30),Dortmund,1–1,Hertha BSC,"80,800",Signal Iduna Park,Patrick Ittrich,Match Report,
7,Sat,10/15/16,15:30 (08:30),Augsburg,1–1,Schalke 04,"30,660",WWK Arena,Tobias Stieler,Match Report,
7,Sat,10/15/16,15:30 (08:30),M'Gladbach,0–0,Hamburger SV,"53,636",Stadion im Borussia-Park,Wolfgang Stark,Match Report,
7,Sat,10/15/16,15:30 (08:30),Eint Frankfurt,2–2,Bayern Munich,"49,500",Commerzbank-Arena,Bastian Dankert,Match Report,
7,Sat,10/15/16,15:30 (08:30),Hoffenheim,2–1,Freiburg,"28,540",PreZero Arena,Deniz Aytekin,Match Report,
7,Sat,10/15/16,15:30 (08:30),Köln,2–1,Ingolstadt 04,"49,200",RheinEnergieSTADION,Tobias Welz,Match Report,
7,Sat,10/15/16,18:30 (11:30),Werder Bremen,2–1,Leverkusen,"41,000",Weserstadion,Marco Fritz,Match Report,
7,Sun,10/16/16,15:30 (08:30),Mainz 05,2–1,Darmstadt 98,"29,987",Opel Arena,Felix Brych,Match Report,
7,Sun,10/16/16,17:30 (10:30),Wolfsburg,0–1,RB Leipzig,"30,000",Volkswagen Arena,Sascha Stegemann,Match Report,
,,,,,,,,,,,
8,Fri,10/21/16,20:30 (13:30),Hamburger SV,0–3,Eint Frankfurt,"52,258",Volksparkstadion,Günter Perl,Match Report,
8,Sat,10/22/16,15:30 (08:30),Freiburg,2–1,Augsburg,"24,000",Schwarzwald-Stadion,Manuel Gräfe,Match Report,
8,Sat,10/22/16,15:30 (08:30),Leverkusen,0–3,Hoffenheim,"28,716",BayArena,Bastian Dankert,Match Report,
8,Sat,10/22/16,15:30 (08:30),Hertha BSC,2–1,Köln,"60,576",Olympiastadion Berlin,Frank Willenborg,Match Report,
8,Sat,10/22/16,15:30 (08:30),Ingolstadt 04,3–3,Dortmund,"15,200",Audi-Sportpark,Felix Zwayer,Match Report,
8,Sat,10/22/16,15:30 (08:30),Darmstadt 98,3–1,Wolfsburg,"15,300",Jonathan-Heimes-Stadion am Böllenfalltor,Markus Schmidt,Match Report,
8,Sat,10/22/16,18:30 (11:30),Bayern Munich,2–0,M'Gladbach,"75,000",Allianz Arena,Jochen Drees,Match Report,
8,Sun,10/23/16,15:30 (08:30),RB Leipzig,3–1,Werder Bremen,"42,558",Red Bull Arena,Robert Hartmann,Match Report,
8,Sun,10/23/16,17:30 (10:30),Schalke 04,3–0,Mainz 05,"59,357",Veltins-Arena,Daniel Siebert,Match Report,
,,,,,,,,,,,
9,Fri,10/28/16,20:30 (13:30),M'Gladbach,0–0,Eint Frankfurt,"54,014",Stadion im Borussia-Park,Felix Zwayer,Match Report,
9,Sat,10/29/16,15:30 (08:30),Darmstadt 98,0–2,RB Leipzig,"16,400",Jonathan-Heimes-Stadion am Böllenfalltor,Wolfgang Stark,Match Report,
9,Sat,10/29/16,15:30 (08:30),Wolfsburg,1–2,Leverkusen,"26,398",Volkswagen Arena,Tobias Stieler,Match Report,
9,Sat,10/29/16,15:30 (08:30),Mainz 05,2–0,Ingolstadt 04,"24,197",Opel Arena,Manuel Gräfe,Match Report,
9,Sat,10/29/16,15:30 (08:30),Augsburg,1–3,Bayern Munich,"30,660",WWK Arena,Christian Dingert,Match Report,
9,Sat,10/29/16,15:30 (08:30),Werder Bremen,1–3,Freiburg,"41,500",Weserstadion,Guido Winkmann,Match Report,
9,Sat,10/29/16,18:30 (11:30),Dortmund,0–0,Schalke 04,"80,179",Signal Iduna Park,Felix Brych,Match Report,
9,Sun,10/30/16,15:30 (09:30),Hoffenheim,1–0,Hertha BSC,"28,015",PreZero Arena,Benjamin Cortus,Match Report,
9,Sun,10/30/16,17:30 (11:30),Köln,3–0,Hamburger SV,"50,000",RheinEnergieSTADION,Benjamin Brand,Match Report,
,,,,,,,,,,,
10,Fri,11/4/16,20:30 (14:30),Hertha BSC,3–0,M'Gladbach,"51,934",Olympiastadion Berlin,Tobias Stieler,Match Report,
10,Sat,11/5/16,15:30 (09:30),Bayern Munich,1–1,Hoffenheim,"75,000",Allianz Arena,Markus Schmidt,Match Report,
10,Sat,11/5/16,15:30 (09:30),Ingolstadt 04,0–2,Augsburg,"15,200",Audi-Sportpark,Jochen Drees,Match Report,
10,Sat,11/5/16,15:30 (09:30),Hamburger SV,2–5,Dortmund,"57,000",Volksparkstadion,Sascha Stegemann,Match Report,
10,Sat,11/5/16,15:30 (09:30),Freiburg,0–3,Wolfsburg,"23,500",Schwarzwald-Stadion,Felix Brych,Match Report,
10,Sat,11/5/16,15:30 (09:30),Leverkusen,3–2,Darmstadt 98,"28,941",BayArena,Harm Osmers,Match Report,
10,Sat,11/5/16,18:30 (12:30),Eint Frankfurt,1–0,Köln,"51,000",Commerzbank-Arena,Deniz Aytekin,Match Report,
10,Sun,11/6/16,15:30 (08:30),RB Leipzig,3–1,Mainz 05,"42,558",Red Bull Arena,Marco Fritz,Match Report,
10,Sun,11/6/16,17:30 (10:30),Schalke 04,3–1,Werder Bremen,"61,263",Veltins-Arena,Günter Perl,Match Report,
,,,,,,,,,,,
11,Fri,11/18/16,20:30 (13:30),Leverkusen,2–3,RB Leipzig,"27,752",BayArena,Felix Brych,Match Report,
11,Sat,11/19/16,15:30 (08:30),Wolfsburg,0–1,Schalke 04,"30,000",Volkswagen Arena,Felix Zwayer,Match Report,
11,Sat,11/19/16,15:30 (08:30),M'Gladbach,1–2,Köln,"53,757",Stadion im Borussia-Park,Manuel Gräfe,Match Report,
11,Sat,11/19/16,15:30 (08:30),Darmstadt 98,0–1,Ingolstadt 04,"15,000",Jonathan-Heimes-Stadion am Böllenfalltor,Christian Dingert,Match Report,
11,Sat,11/19/16,15:30 (08:30),Augsburg,0–0,Hertha BSC,"27,007",WWK Arena,Bastian Dankert,Match Report,
11,Sat,11/19/16,15:30 (08:30),Mainz 05,4–2,Freiburg,"26,573",Opel Arena,Patrick Ittrich,Match Report,
11,Sat,11/19/16,18:30 (11:30),Dortmund,1–0,Bayern Munich,"81,360",Signal Iduna Park,Tobias Stieler,Match Report,
11,Sun,11/20/16,15:30 (08:30),Hoffenheim,2–2,Hamburger SV,"29,512",PreZero Arena,Robert Hartmann,Match Report,
11,Sun,11/20/16,17:30 (10:30),Werder Bremen,1–2,Eint Frankfurt,"39,261",Weserstadion,Robert Kampka,Match Report,
,,,,,,,,,,,
12,Fri,11/25/16,20:30 (13:30),Freiburg,1–4,RB Leipzig,"24,000",Schwarzwald-Stadion,Benjamin Brand,Match Report,
12,Sat,11/26/16,15:30 (08:30),Hamburger SV,2–2,Werder Bremen,"55,237",Volksparkstadion,Felix Brych,Match Report,
12,Sat,11/26/16,15:30 (08:30),Köln,0–0,Augsburg,"50,000",RheinEnergieSTADION,Markus Schmidt,Match Report,
12,Sat,11/26/16,15:30 (08:30),M'Gladbach,1–1,Hoffenheim,"51,086",Stadion im Borussia-Park,Deniz Aytekin,Match Report,
12,Sat,11/26/16,15:30 (08:30),Eint Frankfurt,2–1,Dortmund,"51,500",Commerzbank-Arena,Wolfgang Stark,Match Report,
12,Sat,11/26/16,15:30 (08:30),Ingolstadt 04,1–1,Wolfsburg,"13,521",Audi-Sportpark,Daniel Siebert,Match Report,
12,Sat,11/26/16,18:30 (11:30),Bayern Munich,2–1,Leverkusen,"75,000",Allianz Arena,Marco Fritz,Match Report,
12,Sun,11/27/16,15:30 (08:30),Schalke 04,3–1,Darmstadt 98,"58,703",Veltins-Arena,Frank Willenborg,Match Report,
12,Sun,11/27/16,17:30 (10:30),Hertha BSC,2–1,Mainz 05,"37,852",Olympiastadion Berlin,Guido Winkmann,Match Report,
,,,,,,,,,,,
13,Fri,12/2/16,20:30 (13:30),Mainz 05,1–3,Bayern Munich,"34,000",Opel Arena,Daniel Siebert,Match Report,
13,Sat,12/3/16,15:30 (08:30),Hoffenheim,4–0,Köln,"29,740",PreZero Arena,Günter Perl,Match Report,
13,Sat,12/3/16,15:30 (08:30),Dortmund,4–1,M'Gladbach,"81,360",Signal Iduna Park,Marco Fritz,Match Report,
13,Sat,12/3/16,15:30 (08:30),Werder Bremen,2–1,Ingolstadt 04,"38,438",Weserstadion,Tobias Stieler,Match Report,
13,Sat,12/3/16,15:30 (08:30),Wolfsburg,2–3,Hertha BSC,"25,317",Volkswagen Arena,Jochen Drees,Match Report,
13,Sat,12/3/16,15:30 (08:30),Leverkusen,1–1,Freiburg,"27,111",BayArena,Benjamin Cortus,Match Report,
13,Sat,12/3/16,18:30 (11:30),RB Leipzig,2–1,Schalke 04,"42,558",Red Bull Arena,Bastian Dankert,Match Report,
13,Sun,12/4/16,15:30 (08:30),Darmstadt 98,0–2,Hamburger SV,"17,400",Jonathan-Heimes-Stadion am Böllenfalltor,Guido Winkmann,Match Report,
13,Sun,12/4/16,17:30 (10:30),Augsburg,1–1,Eint Frankfurt,"26,549",WWK Arena,Sascha Stegemann,Match Report,
,,,,,,,,,,,
14,Fri,12/9/16,20:30 (13:30),Eint Frankfurt,0–0,Hoffenheim,"47,000",Commerzbank-Arena,Christian Dingert,Match Report,
14,Sat,12/10/16,15:30 (08:30),Köln,1–1,Dortmund,"50,000",RheinEnergieSTADION,Felix Zwayer,Match Report,
14,Sat,12/10/16,15:30 (08:30),Freiburg,1–0,Darmstadt 98,"24,000",Schwarzwald-Stadion,Wolfgang Stark,Match Report,
14,Sat,12/10/16,15:30 (08:30),Bayern Munich,5–0,Wolfsburg,"75,000",Allianz Arena,Sascha Stegemann,Match Report,
14,Sat,12/10/16,15:30 (08:30),Hamburger SV,1–0,Augsburg,"45,793",Volksparkstadion,Daniel Siebert,Match Report,
14,Sat,12/10/16,15:30 (08:30),Ingolstadt 04,1–0,RB Leipzig,"15,200",Audi-Sportpark,Markus Schmidt,Match Report,
14,Sat,12/10/16,18:30 (11:30),Hertha BSC,0–1,Werder Bremen,"51,337",Olympiastadion Berlin,Harm Osmers,Match Report,
14,Sun,12/11/16,15:30 (08:30),M'Gladbach,1–0,Mainz 05,"48,037",Stadion im Borussia-Park,Robert Hartmann,Match Report,
14,Sun,12/11/16,17:30 (10:30),Schalke 04,0–1,Leverkusen,"60,821",Veltins-Arena,Deniz Aytekin,Match Report,
,,,,,,,,,,,
15,Fri,12/16/16,20:30 (13:30),Hoffenheim,2–2,Dortmund,"30,150",PreZero Arena,Benjamin Brand,Match Report,
15,Sat,12/17/16,15:30 (08:30),Werder Bremen,1–1,Köln,"42,100",Weserstadion,Wolfgang Stark,Match Report,
15,Sat,12/17/16,15:30 (08:30),Schalke 04,1–1,Freiburg,"60,445",Veltins-Arena,Manuel Gräfe,Match Report,
15,Sat,12/17/16,15:30 (08:30),RB Leipzig,2–0,Hertha BSC,"42,558",Red Bull Arena,Marco Fritz,Match Report,
15,Sat,12/17/16,15:30 (08:30),Augsburg,1–0,M'Gladbach,"28,653",WWK Arena,Tobias Stieler,Match Report,
15,Sat,12/17/16,15:30 (08:30),Mainz 05,3–1,Hamburger SV,"30,179",Opel Arena,Deniz Aytekin,Match Report,
15,Sat,12/17/16,18:30 (11:30),Wolfsburg,1–0,Eint Frankfurt,"26,967",Volkswagen Arena,Felix Brych,Match Report,
15,Sun,12/18/16,15:30 (08:30),Darmstadt 98,0–1,Bayern Munich,"17,400",Jonathan-Heimes-Stadion am Böllenfalltor,Bastian Dankert,Match Report,
15,Sun,12/18/16,17:30 (10:30),Leverkusen,1–2,Ingolstadt 04,"25,075",BayArena,Frank Willenborg,Match Report,
,,,,,,,,,,,
16,Tue,12/20/16,20:00 (13:00),Dortmund,1–1,Augsburg,"81,360",Signal Iduna Park,Guido Winkmann,Match Report,
16,Tue,12/20/16,20:00 (13:00),Hamburger SV,2–1,Schalke 04,"49,789",Volksparkstadion,Jochen Drees,Match Report,
16,Tue,12/20/16,20:00 (13:00),M'Gladbach,1–2,Wolfsburg,"47,067",Stadion im Borussia-Park,Robert Kampka,Match Report,
16,Tue,12/20/16,20:00 (13:00),Eint Frankfurt,3–0,Mainz 05,"48,500",Commerzbank-Arena,Günter Perl,Match Report,
16,Wed,12/21/16,20:00 (13:00),Hertha BSC,2–0,Darmstadt 98,"31,912",Olympiastadion Berlin,Robert Hartmann,Match Report,
16,Wed,12/21/16,20:00 (13:00),Hoffenheim,1–1,Werder Bremen,"29,076",PreZero Arena,Benjamin Cortus,Match Report,
16,Wed,12/21/16,20:00 (13:00),Köln,1–1,Leverkusen,"50,000",RheinEnergieSTADION,Manuel Gräfe,Match Report,
16,Wed,12/21/16,20:00 (13:00),Ingolstadt 04,1–2,Freiburg,"13,904",Audi-Sportpark,Sascha Stegemann,Match Report,
16,Wed,12/21/16,20:00 (13:00),Bayern Munich,3–0,RB Leipzig,"75,000",Allianz Arena,Felix Zwayer,Match Report,
,,,,,,,,,,,
17,Fri,1/20/17,20:30 (13:30),Freiburg,1–2,Bayern Munich,"24,000",Schwarzwald-Stadion,Manuel Gräfe,Match Report,
17,Sat,1/21/17,15:30 (08:30),Werder Bremen,1–2,Dortmund,"42,100",Weserstadion,Daniel Siebert,Match Report,
17,Sat,1/21/17,15:30 (08:30),Wolfsburg,1–0,Hamburger SV,"30,000",Volkswagen Arena,Felix Zwayer,Match Report,
17,Sat,1/21/17,15:30 (08:30),Darmstadt 98,0–0,M'Gladbach,"17,400",Jonathan-Heimes-Stadion am Böllenfalltor,Marco Fritz,Match Report,
17,Sat,1/21/17,15:30 (08:30),Augsburg,0–2,Hoffenheim,"24,515",WWK Arena,Markus Schmidt,Match Report,
17,Sat,1/21/17,15:30 (08:30),Schalke 04,1–0,Ingolstadt 04,"58,004",Veltins-Arena,Harm Osmers,Match Report,
17,Sat,1/21/17,18:30 (11:30),RB Leipzig,3–0,Eint Frankfurt,"42,558",Red Bull Arena,Deniz Aytekin,Match Report,
