Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
15,Sat,12/11/10,,Atlético Madrid,2–0,La Coruña,,Vicente Calderón,Estrada Fernández,Match Report,
15,Sat,12/11/10,,Getafe,1–0,Villarreal,,Coliseum Alfonso Pérez,Paradas Romero,Match Report,
15,Sun,12/12/10,,Hércules,4–1,Málaga,,José Rico Pérez,Turienzo Álvarez,Match Report,
15,Sun,12/12/10,,Zaragoza,1–3,Real Madrid,,La Romareda,Ramírez Domínguez,Match Report,
15,Sun,12/12/10,,Barcelona,5–0,Real Sociedad,,Nou Camp,Fernández Borbalán,Match Report,
15,Sun,12/12/10,,Mallorca,0–1,Racing Sant,,Ono Estadi,Iturralde González,Match Report,
15,Sun,12/12/10,,Sporting Gijón,1–1,Levante,,El Molinón,Delgado Ferreiro,Match Report,
15,Sun,12/12/10,,Athletic Club,2–1,Espanyol,,San Mamés,Ayza Gámez,Match Report,
15,Mon,12/13/10,,Valencia,3–3,Osasuna,,Mestalla,Muñiz Fernández,Match Report,
,,,,,,,,,,,
16,Sat,12/18/10,,La Coruña,1–1,Sporting Gijón,,Nuevo Riazor,Velasco Carballo,Match Report,
16,Sat,12/18/10,,Real Sociedad,1–2,Valencia,,Anoeta,Iglesias Villanueva,Match Report,
16,Sat,12/18/10,,Espanyol,1–5,Barcelona,,Cornellà -El Prat,Undiano Mallenco,Match Report,
16,Sat,12/18/10,,Villarreal,3–1,Mallorca,,El Madrigal,Turienzo Álvarez,Match Report,
16,Sat,12/18/10,,Levante,1–2,Athletic Club,,Ciutat de Valencia,González González,Match Report,
16,Sun,12/19/10,,Almería,2–3,Getafe,,Juegos del Mediterráneo,Álvarez Izquierdo,Match Report,
16,Sun,12/19/10,,Real Madrid,1–0,Sevilla,,Santiago Bernabéu,Clos Gómez,Match Report,
16,Sun,12/19/10,,Málaga,0–3,Atlético Madrid,,La Rosaleda,Teixeira Vitienes,Match Report,
16,Sun,12/19/10,,Osasuna,0–0,Zaragoza,,Reyno de Navarra,Mateu Lahoz,Match Report,
16,Mon,12/20/10,,Racing Sant,0–0,Hércules,,El Sardinero,Pérez Lasa,Match Report,
,,,,,,,,,,,
